TABLE NO.  1
 ROW         KA          V2          V3          CL          Q           IPRED       Y           DV          PRED        RES         WRES
  1.4820E+03  2.2319E+00  6.0642E+01  1.7338E+02  1.2842E+01  8.5985E+00  1.6245E-01  1.6245E-01  1.8108E-01  3.1129E-01 -1.3021E-01 -3.1209E-02
  1.4830E+03  2.2319E+00  4.4865E+01  1.7338E+02  1.1003E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4840E+03  2.2319E+00  4.4865E+01  1.7338E+02  1.1003E+01  8.5985E+00  7.1522E-01  7.1522E-01  8.6104E-01  4.2977E-01  4.3127E-01  1.6388E+00
  1.4850E+03  2.2319E+00  4.4865E+01  1.7338E+02  1.1003E+01  8.5985E+00  3.1629E+00  3.1629E+00  3.7022E+00  1.9397E+00  1.7625E+00  1.8237E+00
  1.4860E+03  2.2319E+00  4.4865E+01  1.7338E+02  1.1003E+01  8.5985E+00  4.4779E+00  4.4779E+00  3.9559E+00  2.8687E+00  1.0872E+00  3.4027E-01
  1.4870E+03  2.2319E+00  4.4865E+01  1.7338E+02  1.1003E+01  8.5985E+00  3.7489E+00  3.7489E+00  3.1761E+00  2.6598E+00  5.1628E-01 -6.1779E-02
  1.4880E+03  2.2319E+00  4.4865E+01  1.7338E+02  1.1003E+01  8.5985E+00  1.8734E+00  1.8734E+00  1.6545E+00  1.6406E+00  1.3888E-02 -2.2191E-01
  1.4890E+03  2.2319E+00  4.4865E+01  1.7338E+02  1.1003E+01  8.5985E+00  5.3515E-01  5.3515E-01  4.4108E-01  6.0769E-01 -1.6661E-01 -2.1516E-01
  1.4900E+03  2.2319E+00  4.4865E+01  1.7338E+02  1.1003E+01  8.5985E+00  3.0318E-01  3.0318E-01  2.8489E-01  3.1005E-01 -2.5158E-02  2.8697E-01
  1.4910E+03  2.2319E+00  4.4865E+01  1.7338E+02  1.1003E+01  8.5985E+00  2.2994E-01  2.2994E-01  3.0512E-01  1.9082E-01  1.1430E-01  1.4622E+00
  1.4920E+03  2.2319E+00  4.4865E+01  1.7338E+02  1.1003E+01  8.5985E+00  1.9534E-01  1.9534E-01  2.4914E-01  1.5091E-01  9.8233E-02  1.2462E+00
  1.4930E+03  2.2319E+00  9.8784E+01  1.7338E+02  2.7146E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4940E+03  2.2319E+00  9.8784E+01  1.7338E+02  2.7146E+01  8.5985E+00  1.3335E+00  1.3335E+00  6.9625E-01  1.7725E+00 -1.0762E+00 -1.2554E+00
  1.4950E+03  2.2319E+00  9.8784E+01  1.7338E+02  2.7146E+01  8.5985E+00  1.9874E+00  1.9874E+00  1.8122E+00  2.6725E+00 -8.6033E-01 -4.1381E-01
  1.4960E+03  2.2319E+00  9.8784E+01  1.7338E+02  2.7146E+01  8.5985E+00  2.1077E+00  2.1077E+00  2.4193E+00  2.9009E+00 -4.8163E-01  6.8824E-02
  1.4970E+03  2.2319E+00  9.8784E+01  1.7338E+02  2.7146E+01  8.5985E+00  1.7065E+00  1.7065E+00  1.3850E+00  2.4495E+00 -1.0645E+00 -8.3275E-01
  1.4980E+03  2.2319E+00  9.8784E+01  1.7338E+02  2.7146E+01  8.5985E+00  8.4529E-01  8.4529E-01  6.1468E-01  1.3651E+00 -7.5041E-01 -1.0920E+00
  1.4990E+03  2.2319E+00  9.8784E+01  1.7338E+02  2.7146E+01  8.5985E+00  2.5363E-01  2.5363E-01  2.4103E-01  5.1576E-01 -2.7473E-01 -5.6831E-01
  1.5000E+03  2.2319E+00  9.8784E+01  1.7338E+02  2.7146E+01  8.5985E+00  1.1448E-01  1.1448E-01  9.7516E-02  2.7406E-01 -1.7655E-01 -4.6889E-01
  1.5010E+03  2.2319E+00  9.8784E+01  1.7338E+02  2.7146E+01  8.5985E+00  6.6774E-02  6.6774E-02  8.0055E-02  1.7455E-01 -9.4498E-02  1.4360E-01
  1.5020E+03  2.2319E+00  9.8784E+01  1.7338E+02  2.7146E+01  8.5985E+00  5.1222E-02  5.1222E-02  6.5688E-02  1.3915E-01 -7.3463E-02  3.4965E-01
